Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,NA Score,NA Stocks,NA Stocks Const,NA Open,NA Noble,NA Upsite Down,Trang Score,Trang Stocks,Trang Stocks Const,Trang Open,Trang Noble,Trang Upsite Down,Thao Score,Thao Stocks,Thao Stocks Const,Thao Open,Thao Noble,Thao Upsite Down,Hieu Score,Hieu Stocks,Hieu Stocks Const,Hieu Open,Hieu Noble,Hieu Upsite Down
"{'red': 0, 'blue': 1, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 5}","['I_22', 'I_24', 'I_17', 'I_16']","['II_9', 'II_24', 'II_17', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_28', 'I_37', 'I_34', 'I_30', 'I_6', 'I_29', 'I_12', 'I_26', 'I_8', 'I_40', 'I_32', 'I_19', 'I_21', 'I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_13', 'II_6', 'II_5', 'II_25', 'II_14', 'II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",2,"{'red': 1, 'blue': 2, 'green': 1, 'white': 3, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 1, 'white': 0, 'black': 1}","['I_4', 'I_15', 'II_27']",[],['I_31'],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 0, 'green': 1, 'white': 2, 'black': 3, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 1, 'black': 0}","['I_27', 'I_10']",[],[],0,"{'red': 2, 'blue': 1, 'green': 2, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 2, 'white': 1, 'black': 0}","['I_25', 'I_18', 'I_2', 'I_5']",[],[]
"{'red': 1, 'blue': 0, 'green': 0, 'white': 1, 'black': 1, 'auto_color': 5}","['I_22', 'I_24', 'I_17', 'I_16']","['II_9', 'II_24', 'II_17', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_28', 'I_37', 'I_34', 'I_30', 'I_6', 'I_29', 'I_12', 'I_26', 'I_8', 'I_40', 'I_32', 'I_19', 'I_21', 'I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_13', 'II_6', 'II_5', 'II_25', 'II_14', 'II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",2,"{'red': 0, 'blue': 2, 'green': 1, 'white': 3, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 1, 'white': 1, 'black': 1}","['I_4', 'I_15', 'II_27', 'I_31']",[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 3, 'black': 4, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 1, 'black': 0}","['I_27', 'I_10']",[],[],0,"{'red': 2, 'blue': 1, 'green': 2, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 2, 'white': 1, 'black': 0}","['I_25', 'I_18', 'I_2', 'I_5']",[],[]
"{'red': 0, 'blue': 1, 'green': 2, 'white': 1, 'black': 0, 'auto_color': 5}","['I_22', 'I_37', 'I_17', 'I_16']","['II_9', 'II_24', 'II_17', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_34', 'I_30', 'I_6', 'I_29', 'I_12', 'I_26', 'I_8', 'I_40', 'I_32', 'I_19', 'I_21', 'I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_13', 'II_6', 'II_5', 'II_25', 'II_14', 'II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",2,"{'red': 1, 'blue': 2, 'green': 2, 'white': 3, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 1, 'white': 1, 'black': 1}","['I_4', 'I_15', 'II_27', 'I_31']",[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 0, 'green': 0, 'white': 3, 'black': 4, 'auto_color': 0}","{'red': 1, 'blue': 1, 'green': 0, 'white': 1, 'black': 0}","['I_27', 'I_10', 'I_24']",[],[],1,"{'red': 2, 'blue': 1, 'green': 0, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 2, 'white': 2, 'black': 0}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28']",[],[]
"{'red': 1, 'blue': 2, 'green': 2, 'white': 5, 'black': 0, 'auto_color': 5}","['I_30', 'I_37', 'I_6', 'I_16']","['II_9', 'II_24', 'II_17', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_29', 'I_12', 'I_26', 'I_8', 'I_40', 'I_32', 'I_19', 'I_21', 'I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_13', 'II_6', 'II_5', 'II_25', 'II_14', 'II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",3,"{'red': 1, 'blue': 2, 'green': 2, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 1, 'blue': 1, 'green': 1, 'white': 1, 'black': 1}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17']",[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 4, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 0, 'white': 1, 'black': 0}","['I_27', 'I_10', 'I_24', 'I_22']",[],[],1,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 2, 'white': 2, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34']",[],[]
"{'red': 0, 'blue': 0, 'green': 0, 'white': 4, 'black': 0, 'auto_color': 5}","['I_29', 'I_37', 'I_6', 'I_16']","['II_9', 'II_24', 'II_17', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_12', 'I_26', 'I_8', 'I_40', 'I_32', 'I_19', 'I_21', 'I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_13', 'II_6', 'II_5', 'II_25', 'II_14', 'II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",3,"{'red': 2, 'blue': 2, 'green': 2, 'white': 1, 'black': 3, 'auto_color': 0}","{'red': 1, 'blue': 1, 'green': 1, 'white': 1, 'black': 1}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17']",[],[],0,"{'red': 2, 'blue': 4, 'green': 4, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 3, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 0, 'white': 2, 'black': 0}","['I_27', 'I_10', 'I_24', 'I_22', 'I_30']",[],[],1,"{'red': 3, 'blue': 1, 'green': 1, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 2, 'white': 2, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34']",[],[]
"{'red': 4, 'blue': 2, 'green': 3, 'white': 4, 'black': 4, 'auto_color': 5}","['I_29', 'I_12', 'I_26', 'I_16']","['II_9', 'II_13', 'II_6', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_8', 'I_40', 'I_32', 'I_19', 'I_21', 'I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_5', 'II_25', 'II_14', 'II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",4,"{'red': 1, 'blue': 0, 'green': 2, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 1, 'white': 1, 'black': 1}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17', 'II_17']",[],[],0,"{'red': 2, 'blue': 4, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_37'],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 1, 'white': 2, 'black': 0}","['I_27', 'I_10', 'I_24', 'I_22', 'I_30', 'I_6']",[],[],3,"{'red': 0, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 2, 'white': 3, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34', 'II_24']",[],[]
"{'red': 3, 'blue': 2, 'green': 3, 'white': 3, 'black': 5, 'auto_color': 4}","['I_29', 'I_8', 'I_40', 'I_16']","['II_9', 'II_5', 'II_6', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_32', 'I_19', 'I_21', 'I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_25', 'II_14', 'II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",4,"{'red': 2, 'blue': 1, 'green': 2, 'white': 2, 'black': 1, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 1, 'white': 1, 'black': 1}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17', 'II_17']",[],[],0,"{'red': 2, 'blue': 4, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_37'],[],['II_13'],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 1, 'auto_color': 0}","{'red': 2, 'blue': 2, 'green': 1, 'white': 2, 'black': 0}","['I_27', 'I_10', 'I_24', 'I_22', 'I_30', 'I_6', 'I_12']",[],[],3,"{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 2, 'white': 4, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34', 'II_24', 'I_26']",[],[]
"{'red': 2, 'blue': 2, 'green': 3, 'white': 5, 'black': 5, 'auto_color': 3}","['I_29', 'I_8', 'I_32', 'I_16']","['II_9', 'II_5', 'II_14', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_19', 'I_21', 'I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",5,"{'red': 2, 'blue': 0, 'green': 1, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 1, 'white': 1, 'black': 2}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17', 'II_17', 'II_25']",[],[],0,"{'red': 2, 'blue': 4, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_37'],[],"['II_13', 'II_6']",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 1, 'auto_color': 0}","{'red': 2, 'blue': 2, 'green': 1, 'white': 2, 'black': 1}","['I_27', 'I_10', 'I_24', 'I_22', 'I_30', 'I_6', 'I_12', 'I_40']",[],[],3,"{'red': 1, 'blue': 1, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 2, 'white': 4, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34', 'II_24', 'I_26']",[],[]
"{'red': 2, 'blue': 1, 'green': 2, 'white': 4, 'black': 6, 'auto_color': 3}","['I_21', 'I_8', 'I_32', 'I_16']","['II_9', 'II_5', 'II_14', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",5,"{'red': 3, 'blue': 1, 'green': 1, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 1, 'white': 1, 'black': 2}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17', 'II_17', 'II_25']",[],[],0,"{'red': 1, 'blue': 5, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_37'],[],"['II_13', 'II_6']",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 2, 'green': 1, 'white': 3, 'black': 1}","['I_27', 'I_10', 'I_24', 'I_22', 'I_30', 'I_6', 'I_12', 'I_40', 'I_29']",[],[],3,"{'red': 1, 'blue': 0, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 0, 'green': 2, 'white': 4, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34', 'II_24', 'I_26', 'I_19']",[],[]
"{'red': 1, 'blue': 0, 'green': 0, 'white': 1, 'black': 5, 'auto_color': 3}","['I_21', 'I_8', 'I_32', 'I_16']","['II_9', 'II_5', 'II_14', 'II_20']","['III_6', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_23', 'II_15', 'II_8', 'II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_11', 'III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",5,"{'red': 4, 'blue': 1, 'green': 1, 'white': 2, 'black': 2, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 1, 'white': 1, 'black': 2}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17', 'II_17', 'II_25']",[],[],0,"{'red': 0, 'blue': 5, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_37'],[],"['II_13', 'II_6']",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 4, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 2, 'green': 1, 'white': 3, 'black': 1}","['I_27', 'I_10', 'I_24', 'I_22', 'I_30', 'I_6', 'I_12', 'I_40', 'I_29']",[],[],3,"{'red': 2, 'blue': 1, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 0, 'green': 2, 'white': 4, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34', 'II_24', 'I_26', 'I_19']",[],[]
"{'red': 4, 'blue': 5, 'green': 3, 'white': 5, 'black': 6, 'auto_color': 3}","['I_21', 'I_8', 'I_32', 'I_16']","['II_23', 'II_15', 'II_14', 'II_8']","['III_11', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_39', 'I_20', 'I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",7,"{'red': 1, 'blue': 1, 'green': 1, 'white': 2, 'black': 1, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 1, 'white': 2, 'black': 2}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17', 'II_17', 'II_25', 'II_20']",[],[],2,"{'red': 0, 'blue': 0, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 1}","['I_37', 'II_9']",[],"['II_13', 'II_6']",4,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 3, 'green': 1, 'white': 3, 'black': 1}","['I_27', 'I_10', 'I_24', 'I_22', 'I_30', 'I_6', 'I_12', 'I_40', 'I_29', 'III_6']",[],[],5,"{'red': 2, 'blue': 1, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 0, 'green': 3, 'white': 4, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34', 'II_24', 'I_26', 'I_19', 'II_5']",[],[]
"{'red': 5, 'blue': 3, 'green': 1, 'white': 5, 'black': 5, 'auto_color': 3}","['I_21', 'I_8', 'I_39', 'I_20']","['II_23', 'II_15', 'II_14', 'II_8']","['III_11', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_28', 'II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",7,"{'red': 1, 'blue': 2, 'green': 2, 'white': 2, 'black': 2, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 1, 'white': 2, 'black': 2}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17', 'II_17', 'II_25', 'II_20']",[],[],2,"{'red': 1, 'blue': 1, 'green': 4, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 1}","['I_37', 'II_9']",[],"['II_13', 'II_6']",4,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 3, 'green': 1, 'white': 4, 'black': 1}","['I_27', 'I_10', 'I_24', 'I_22', 'I_30', 'I_6', 'I_12', 'I_40', 'I_29', 'III_6', 'I_32']",[],[],6,"{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 3, 'white': 4, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34', 'II_24', 'I_26', 'I_19', 'II_5', 'I_16']",[],[]
"{'red': 2, 'blue': 1, 'green': 0, 'white': 4, 'black': 7, 'auto_color': 3}","['I_21', 'I_8', 'I_39', 'I_20']","['II_23', 'II_15', 'II_14', 'II_28']","['III_11', 'III_16', 'III_15', 'III_19']","['Noble_3', 'Noble_5', 'Noble_6', 'Noble_10', 'Noble_1']","['I_38', 'I_11', 'I_1', 'I_35', 'I_3', 'I_36', 'I_14', 'I_13', 'I_7', 'I_9', 'I_33', 'I_23']","['II_2', 'II_26', 'II_22', 'II_1', 'II_3', 'II_7', 'II_29', 'II_19', 'II_10', 'II_16', 'II_30', 'II_11', 'II_4', 'II_12', 'II_18', 'II_21']","['III_10', 'III_13', 'III_5', 'III_8', 'III_3', 'III_1', 'III_17', 'III_12', 'III_9', 'III_4', 'III_20', 'III_18', 'III_2', 'III_7', 'III_14']","['Noble_8', 'Noble_7', 'Noble_9', 'Noble_2', 'Noble_4']",9,"{'red': 1, 'blue': 2, 'green': 2, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 2, 'green': 1, 'white': 2, 'black': 2}","['I_4', 'I_15', 'II_27', 'I_31', 'I_17', 'II_17', 'II_25', 'II_20', 'II_8']",[],[],2,"{'red': 1, 'blue': 2, 'green': 5, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 1}","['I_37', 'II_9']",[],"['II_13', 'II_6']",4,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 3, 'green': 1, 'white': 4, 'black': 1}","['I_27', 'I_10', 'I_24', 'I_22', 'I_30', 'I_6', 'I_12', 'I_40', 'I_29', 'III_6', 'I_32']",[],[],6,"{'red': 1, 'blue': 2, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 2, 'blue': 1, 'green': 3, 'white': 4, 'black': 1}","['I_25', 'I_18', 'I_2', 'I_5', 'I_28', 'I_34', 'II_24', 'I_26', 'I_19', 'II_5', 'I_16']",[],[]
